prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,1024,2,16,48.8
16,1024,2,32,49.28
16,1024,2,64,48.8533
16,1024,2,128,52.5653
16,1024,2,256,56.939
16,1024,2,512,65.2157
16,1024,2,1024,79.253
16,1024,2,2048,135.69
16,1024,2,4096,253.353
16,1024,2,8192,388.82
16,1024,2,16384,631.592
16,1024,4,16,54.5387
16,1024,4,32,54.89
16,1024,4,64,55.0823
16,1024,4,128,61.7377
16,1024,4,256,70.0903
16,1024,4,512,84.703
16,1024,4,1024,114.378
16,1024,4,2048,198.132
16,1024,4,4096,363.124
16,1024,4,8192,604.562
16,1024,4,16384,1089.31
16,1024,8,16,70.677
16,1024,8,32,71.061
16,1024,8,64,71.8293
16,1024,8,128,87.9573
16,1024,8,256,102.922
16,1024,8,512,124.512
16,1024,8,1024,184.49
16,1024,8,2048,325.961
16,1024,8,4096,586.557
16,1024,8,8192,1082.09
16,1024,8,16384,2137.3
16,1024,16,16,96.6283
16,1024,16,32,98.0477
16,1024,16,64,99.2743
16,1024,16,128,123.849
16,1024,16,256,153.546
16,1024,16,512,203.626
16,1024,16,1024,325.246
16,1024,16,2048,587.09
16,1024,16,4096,1181.03
16,1024,16,8192,2281.43
16,1024,16,16384,4649.53
16,1024,32,16,139.999
16,1024,32,32,142.772
16,1024,32,64,144.554
16,1024,32,128,195.7
16,1024,32,256,250.314
16,1024,32,512,382.078
16,1024,32,1024,654.631
16,1024,32,2048,1369.09
16,1024,32,4096,2691.07
16,1024,32,8192,5447.23
16,1024,32,16384,11021.3
16,1024,64,16,224.372
16,1024,64,32,227.903
16,1024,64,64,232.01
16,1024,64,128,340.435
16,1024,64,256,498.92
16,1024,64,512,834.834
16,1024,64,1024,1586.33
16,1024,64,2048,3096.03
16,1024,64,4096,6123.4
16,1024,64,8192,12185.8
16,1024,64,16384,24270.3
16,1024,128,16,358.846
16,1024,128,32,366.42
16,1024,128,64,414.899
16,1024,128,128,650.237
16,1024,128,256,931.174
16,1024,128,512,1617.54
16,1024,128,1024,3104.67
16,1024,128,2048,6118.95
16,1024,128,4096,12155.8
16,1024,128,8192,24231.7
16,1024,128,16384,48417.1
16,2048,0,0,66.0053
16,2048,1,16,68.149
16,2048,1,32,68.1173
16,2048,1,64,68.213
16,2048,1,128,75.967
16,2048,1,256,75.0823
16,2048,1,512,76.0743
16,2048,1,1024,75.008
16,2048,1,2048,77.642
16,2048,1,4096,137.589
16,2048,1,8192,259.775
16,2048,1,16384,506.142
16,2048,2,16,78.5383
16,2048,2,32,78.5917
16,2048,2,64,78.3677
16,2048,2,128,82.1753
16,2048,2,256,86.1863
16,2048,2,512,93.3227
16,2048,2,1024,109.066
16,2048,2,2048,139.733
16,2048,2,4096,254.292
16,2048,2,8192,482.11
16,2048,2,16384,745.127
16,2048,4,16,84.3407
16,2048,4,32,84.2557
16,2048,4,64,84.0527
16,2048,4,128,91.2633
16,2048,4,256,99.1993
16,2048,4,512,114.559
16,2048,4,1024,144.031
16,2048,4,2048,204.82
16,2048,4,4096,376.446
16,2048,4,8192,682.204
16,2048,4,16384,1150.44
16,2048,8,16,99.6157
16,2048,8,32,100.245
16,2048,8,64,100.725
16,2048,8,128,117.578
16,2048,8,256,136.138
16,2048,8,512,171.188
16,2048,8,1024,213.076
16,2048,8,2048,332.265
16,2048,8,4096,621.629
16,2048,8,8192,1148.36
16,2048,8,16384,2221.79
16,2048,16,16,130.57
16,2048,16,32,131.893
16,2048,16,64,133.087
16,2048,16,128,161.888
16,2048,16,256,187.498
16,2048,16,512,251.082
16,2048,16,1024,352.702
16,2048,16,2048,592.626
16,2048,16,4096,1171.81
16,2048,16,8192,2457.32
16,2048,16,16384,4821.52
16,2048,32,16,176.287
16,2048,32,32,177.77
16,2048,32,64,180.415
16,2048,32,128,234.932
16,2048,32,256,289.353
16,2048,32,512,421.875
16,2048,32,1024,695.655
16,2048,32,2048,1287.18
16,2048,32,4096,2801.7
16,2048,32,8192,5570.1
16,2048,32,16384,10839.6
16,2048,64,16,263.284
16,2048,64,32,267.839
16,2048,64,64,271.455
16,2048,64,128,380.692
16,2048,64,256,551.559
16,2048,64,512,877.543
16,2048,64,1024,1605.34
16,2048,64,2048,3120.13
16,2048,64,4096,6139.62
16,2048,64,8192,12176
16,2048,64,16384,24291.5
16,2048,128,16,430.068
16,2048,128,32,438.206
16,2048,128,64,457.129
16,2048,128,128,695.069
16,2048,128,256,967.815
16,2048,128,512,1654.62
16,2048,128,1024,3129.05
16,2048,128,2048,6145.97
16,2048,128,4096,12185.1
16,2048,128,8192,24254.7
16,2048,128,16384,48424.7
16,4096,0,0,119.851
16,4096,1,16,124.106
16,4096,1,32,124.084
16,4096,1,64,123.947
16,4096,1,128,137.834
16,4096,1,256,137.748
16,4096,1,512,136.447
16,4096,1,1024,136.458
16,4096,1,2048,137.93
16,4096,1,4096,138.133
16,4096,1,8192,258.665
16,4096,1,16384,501.043
16,4096,2,16,137.333
16,4096,2,32,137.429
16,4096,2,64,137.546
16,4096,2,128,140.938
16,4096,2,256,144.468
16,4096,2,512,152.853
16,4096,2,1024,168.063
16,4096,2,2048,199.274
16,4096,2,4096,258.75
16,4096,2,8192,492.637
16,4096,2,16384,966.224
16,4096,4,16,142.57
16,4096,4,32,143.199
16,4096,4,64,142.463
16,4096,4,128,150.762
16,4096,4,256,157.215
16,4096,4,512,172.223
16,4096,4,1024,203.082
16,4096,4,2048,261.833
16,4096,4,4096,383.188
16,4096,4,8192,722.802
16,4096,4,16384,1338.77
16,4096,8,16,157.62
16,4096,8,32,157.216
16,4096,8,64,158.538
16,4096,8,128,174.229
16,4096,8,256,194.719
16,4096,8,512,229.94
16,4096,8,1024,302.826
16,4096,8,2048,390.292
16,4096,8,4096,626.963
16,4096,8,8192,1209.49
16,4096,8,16384,2369.22
16,4096,16,16,187.263
16,4096,16,32,188.372
16,4096,16,64,189.749
16,4096,16,128,226.623
16,4096,16,256,258.59
16,4096,16,512,326.879
16,4096,16,1024,444.52
16,4096,16,2048,648.328
16,4096,16,4096,1130.44
16,4096,16,8192,2540.52
16,4096,16,16384,5002.04
16,4096,32,16,243.37
16,4096,32,32,246.356
16,4096,32,64,248.948
16,4096,32,128,309.268
16,4096,32,256,370.974
16,4096,32,512,510.579
16,4096,32,1024,792.573
16,4096,32,2048,1424.36
16,4096,32,4096,2729.15
16,4096,32,8192,5665.3
16,4096,32,16384,11180.4
16,4096,64,16,337.204
16,4096,64,32,339.7
16,4096,64,64,347.092
16,4096,64,128,458.004
16,4096,64,256,637.054
16,4096,64,512,968.562
16,4096,64,1024,1703.38
16,4096,64,2048,3169.03
16,4096,64,4096,6190.26
16,4096,64,8192,12252.1
16,4096,64,16384,24333.7
16,4096,128,16,502.729
16,4096,128,32,512.926
16,4096,128,64,539.689
16,4096,128,128,777.223
16,4096,128,256,1052.7
16,4096,128,512,1736.24
16,4096,128,1024,3196.33
16,4096,128,2048,6188.73
16,4096,128,4096,12226.4
16,4096,128,8192,24280.9
16,4096,128,16384,48444.1
16,8192,0,0,226.751
16,8192,1,16,234.783
16,8192,1,32,234.847
16,8192,1,64,234.73
16,8192,1,128,260.191
16,8192,1,256,259.775
16,8192,1,512,257.781
16,8192,1,1024,253.492
16,8192,1,2048,258.058
16,8192,1,4096,260.212
16,8192,1,8192,260.201
16,8192,1,16384,499.753
16,8192,2,16,253.854
16,8192,2,32,254.057
16,8192,2,64,254.89
16,8192,2,128,256.874
16,8192,2,256,261.514
16,8192,2,512,267.828
16,8192,2,1024,285.161
16,8192,2,2048,316.255
16,8192,2,4096,376.916
16,8192,2,8192,496.179
16,8192,2,16384,964.679
16,8192,4,16,260.404
16,8192,4,32,261.087
16,8192,4,64,260.468
16,8192,4,128,267.455
16,8192,4,256,275.295
16,8192,4,512,290.239
16,8192,4,1024,320.052
16,8192,4,2048,380.372
16,8192,4,4096,497.47
16,8192,4,8192,736.295
16,8192,4,16384,1428.71
16,8192,8,16,272.298
16,8192,8,32,271.476
16,8192,8,64,272.266
16,8192,8,128,288.948
16,8192,8,256,308.255
16,8192,8,512,345.225
16,8192,8,1024,418.814
16,8192,8,2048,563.23
16,8192,8,4096,744.572
16,8192,8,8192,1214.99
16,8192,8,16384,2532.29
16,8192,16,16,299.978
16,8192,16,32,301.993
16,8192,16,64,302.793
