prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,128,4,128,25.9947
16,128,4,256,31.723
16,128,4,512,46.816
16,128,4,1024,62.0587
16,128,4,2048,92.235
16,128,4,4096,150.634
16,128,4,8192,268.224
16,128,4,16384,503.5
16,128,8,16,28.043
16,128,8,32,28.1813
16,128,8,64,28.4273
16,128,8,128,35.4563
16,128,8,256,44.8643
16,128,8,512,66.1437
16,128,8,1024,97.867
16,128,8,2048,156.491
16,128,8,4096,275.872
16,128,8,8192,508.225
16,128,8,16384,981.985
16,128,16,16,38.8163
16,128,16,32,39.456
16,128,16,64,39.8933
16,128,16,128,53.8667
16,128,16,256,70.8483
16,128,16,512,100.491
16,128,16,1024,159.755
16,128,16,2048,279.425
16,128,16,4096,518.177
16,128,16,8192,992.396
16,128,16,16384,1960.25
16,128,32,16,58.1653
16,128,32,32,59.488
16,128,32,64,60.6513
16,128,32,128,90.8373
16,128,32,256,122.241
16,128,32,512,183.915
16,128,32,1024,306.837
16,128,32,2048,550.272
16,128,32,4096,1072.32
16,128,32,8192,2374.68
16,128,32,16384,4860.75
16,128,64,16,102.144
16,128,64,32,104.416
16,128,64,64,106.646
16,128,64,128,165.259
16,128,64,256,250.123
16,128,64,512,424.086
16,128,64,1024,800.941
16,128,64,2048,1557.23
16,128,64,4096,3072.09
16,128,64,8192,6135.48
16,128,64,16384,12158.3
16,128,128,16,190.881
16,128,128,32,196.204
16,128,128,64,200.661
16,128,128,128,323.276
16,128,128,256,469.953
16,128,128,512,822.903
16,128,128,1024,1565.9
16,128,128,2048,3071.59
16,128,128,4096,6088.4
16,128,128,8192,12157
16,128,128,16384,24191.9
16,256,0,0,20.2987
16,256,1,16,19.3703
16,256,1,32,19.2853
16,256,1,64,19.317
16,256,1,128,19.3817
16,256,1,256,20.1813
16,256,1,512,26.4957
16,256,1,1024,41.3763
16,256,1,2048,70.7627
16,256,1,4096,130.464
16,256,1,8192,248.213
16,256,1,16384,484.055
16,256,2,16,19.2747
16,256,2,32,19.2217
16,256,2,64,19.264
16,256,2,128,19.3387
16,256,2,256,20.4903
16,256,2,512,26.9437
16,256,2,1024,41.9093
16,256,2,2048,72.469
16,256,2,4096,131.104
16,256,2,8192,248.982
16,256,2,16384,486.913
16,256,4,16,26.155
16,256,4,32,26.3787
16,256,4,64,26.3997
16,256,4,128,29.9307
16,256,4,256,33.8453
16,256,4,512,46.656
16,256,4,1024,69.3443
16,256,4,2048,99.6373
16,256,4,4096,157.803
16,256,4,8192,274.806
16,256,4,16384,509.804
16,256,8,16,31.6803
16,256,8,32,31.969
16,256,8,64,32.075
16,256,8,128,38.8267
16,256,8,256,46.944
16,256,8,512,66.7307
16,256,8,1024,104.576
16,256,8,2048,163.616
16,256,8,4096,282.379
16,256,8,8192,513.622
16,256,8,16384,987.213
16,256,16,16,42.9763
16,256,16,32,43.5203
16,256,16,64,43.9037
16,256,16,128,55.3173
16,256,16,256,73.035
16,256,16,512,104.63
16,256,16,1024,163.819
16,256,16,2048,283.084
16,256,16,4096,522.145
16,256,16,8192,996.834
16,256,16,16384,1964.45
16,256,32,16,61.6427
16,256,32,32,62.4
16,256,32,64,63.4133
16,256,32,128,90.8167
16,256,32,256,124.736
16,256,32,512,186.24
16,256,32,1024,312.619
16,256,32,2048,554.07
16,256,32,4096,1074.09
16,256,32,8192,2411.11
16,256,32,16384,4845.62
16,256,64,16,104.491
16,256,64,32,106.752
16,256,64,64,108.886
16,256,64,128,165.867
16,256,64,256,258.219
16,256,64,512,420.097
16,256,64,1024,803
16,256,64,2048,1558.33
16,256,64,4096,3073.12
16,256,64,8192,6129.14
16,256,64,16384,12155.6
16,256,128,16,192.737
16,256,128,32,198.017
16,256,128,64,202.134
16,256,128,128,325.6
16,256,128,256,472.417
16,256,128,512,816.728
16,256,128,1024,1569.48
