prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,2048,2,64,69.2377
16,2048,2,128,69.249
16,2048,2,256,69.2063
16,2048,2,512,69.4617
16,2048,2,1024,69.6007
16,2048,2,2048,69.686
16,2048,2,4096,128.641
16,2048,2,8192,246.626
16,2048,2,16384,484.324
16,2048,4,16,69.345
16,2048,4,32,69.1843
16,2048,4,64,69.1953
16,2048,4,128,69.206
16,2048,4,256,69.5363
16,2048,4,512,69.5473
16,2048,4,1024,69.867
16,2048,4,2048,70.956
16,2048,4,4096,130.753
16,2048,4,8192,249.559
16,2048,4,16384,485.764
16,2048,8,16,69.0993
16,2048,8,32,69.046
16,2048,8,64,69.1207
16,2048,8,128,69.1313
16,2048,8,256,69.142
16,2048,8,512,70.177
16,2048,8,1024,70.1873
16,2048,8,2048,71.5633
16,2048,8,4096,131.714
16,2048,8,8192,249.965
16,2048,8,16384,487.748
16,2048,16,16,69.974
16,2048,16,32,69.9317
16,2048,16,64,70.0063
16,2048,16,128,70.71
16,2048,16,256,71.1043
16,2048,16,512,71.3817
16,2048,16,1024,76.7047
16,2048,16,2048,137.153
16,2048,16,4096,201.719
16,2048,16,8192,321.294
16,2048,16,16384,564.997
16,2048,32,16,74.6887
16,2048,32,32,74.678
16,2048,32,64,75.2537
16,2048,32,128,78.614
16,2048,32,256,82.7843
16,2048,32,512,90.71
16,2048,32,1024,114.059
16,2048,32,2048,205.442
16,2048,32,4096,333.742
16,2048,32,8192,585.125
16,2048,32,16384,1086.49
16,2048,64,16,85.686
16,2048,64,32,86.028
16,2048,64,64,86.337
16,2048,64,128,98.0273
16,2048,64,256,121.388
16,2048,64,512,158.861
16,2048,64,1024,244.066
16,2048,64,2048,452.868
16,2048,64,4096,816.797
16,2048,64,8192,1539.49
16,2048,64,16384,3059.54
16,2048,128,16,104.161
16,2048,128,32,104.95
16,2048,128,64,105.633
16,2048,128,128,130.967
16,2048,128,256,171.895
16,2048,128,512,250.765
16,2048,128,1024,441.721
16,2048,128,2048,832.189
16,2048,128,4096,1575.67
